X,Y,OBJECTID,Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude
49997.0684414319,8092597.11750124,8504,16814,DEKETE,Midlands,Primary,Gokwe North,P3,-17.20726,28.77088
158490.428063669,7921315.63086126,8505,16815,BONWEI,Midlands,Primary,Kwekwe,P3,-18.77178,29.76102
249409.888495753,7906785.12109128,8506,16816,NYIKAVANHU ,Midlands,Primary,Chirumanzu,P3,-18.91595,30.62083
238828.189714759,7847327.17315509,8507,16817,CHAMAKANDA,Midlands,Primary,Chirumanzu,P3,-19.45148,30.51238
236916.222983727,7862663.86866695,8508,16818,CHITENDERANO,Midlands,Primary,Chirumanzu,P3,-19.31276,30.4963
216833.690573446,7798340.03700884,8509,16819,ZVAMATENGA,Midlands,Primary,Shurugwi,P3,-19.89069,30.29564
192299.678226559,7881436.24860104,8510,16820,CHIKUTUBWE,Midlands,Primary,Gweru,P3,-19.13701,30.07508
187080.592274215,7800819.73680284,8511,16821,MARISHONGWE,Midlands,Primary,Shurugwi,P3,-19.86377,30.01218
142118.7795225,7935463.81396785,8512,16822,ZIVAGWE ,Midlands,Primary,Kwekwe,P3,-18.64138,29.60849
45415.5212074521,8069599.74103607,8513,16823,ZUMBA,Midlands,Primary,Gokwe North,P3,-17.41365,28.72311
44556.6275083392,8051009.82124861,8514,16824,CHEMHONDORO,Midlands,Primary,Gokwe North,P3,-17.58104,28.71111
85765.3393893834,7919754.58482654,8515,16825,SUNGANAYI ,Midlands,Primary,Kwekwe,P3,-18.77264,29.07204
167829.427999157,7904217.36347141,8516,16826,GOLDRIDGE ,Midlands,Primary,Kwekwe,P1,-18.92759,29.84661
41662.2254474551,8065543.53687796,8517,16827,KATAMBA,Midlands,Primary,Gokwe North,P3,-17.44945,28.68701
1716.95737491007,8052698.79898371,8518,16828,ZHOMBA,Midlands,Primary,Gokwe North,P3,-17.55667,28.30903
3324.31883650995,8054835.35851686,8519,16829,ZHOMBA  HIGH,Midlands,Secondary,Gokwe North,S3,-17.53778,28.32462
36188.7983734611,8051164.69683378,8520,16830,KAJIRIVANDA,Midlands,Primary,Gokwe North,P3,-17.57792,28.63251
101844.207796628,8076433.95774594,8521,16831,MUTUKANYI,Midlands,Primary,Gokwe North,P3,-17.36269,29.25438
196608.391048052,7823608.01322383,8522,16832,CHIRONDE,Midlands,Primary,Shurugwi,P3,-19.6596,30.10678
219840.935571702,7789222.11955976,8523,16833,JONGWE,Midlands,Primary,Shurugwi,P3,-19.97343,30.32295
218284.369492442,7809495.64419956,8524,16834,CHINHO,Midlands,Primary,Shurugwi,P3,-19.7902,30.31118
135477.684177634,7929076.23502748,8525,16835,MARIYANGU,Midlands,Primary,Kwekwe,P3,-18.69786,29.54447
118434.41783131,7896021.32968731,8526,16836,MUCHAPE,Midlands,Primary,Kwekwe,P3,-18.99296,29.37674
197348.279629191,7834724.59083242,8527,16837,DHLEMITI,Midlands,Primary,Shurugwi,P3,-19.55938,30.11562
193522.67170382,7815728.28430316,8528,16838,ZVISHAZHA,Midlands,Primary,Shurugwi,P3,-19.73024,30.07609
192641.559724618,7869101.62572422,8529,16839,BHUDE,Midlands,Primary,Gweru,P3,-19.24839,30.07636
58403.1492369859,8089681.29503017,8530,16840,MASHUMA,Midlands,Primary,Gokwe North,P3,-17.23519,28.84914
46098.9437990047,8063573.2522665,8531,16841,DAMBAMAZURA,Midlands,Primary,Gokwe North,P3,-17.46811,28.72826
127840.573679803,7916859.03893118,8532,16842,RUSUNUNGUKO,Midlands,Primary,Kwekwe,P3,-18.80672,29.46988
167732.640583781,7730423.51628402,8533,16843,SHAURO,Midlands,Primary,Mberengwa,P3,-20.49573,29.81476
166662.431230808,7730783.91673836,8534,16844,MUREZU,Midlands,Secondary,Mberengwa,S3,-20.49229,29.80458
208896.772133778,7689438.21654282,8535,16845,SHUMBASHAVA,Midlands,Primary,Mberengwa,P3,-20.87242,30.20222
232717.590788468,7696423.12511045,8536,16846,BATANAI PRIMARY SCHOOL,Midlands,Primary,Mberengwa,P3,-20.81296,30.43205
81275.1668424213,8052891.46812683,8537,16847,KWAEDZA,Midlands,Primary,Gokwe North,P3,-17.57127,29.05663
65348.3200585996,8086560.91163948,8538,16848,TENDA,Midlands,Primary,Gokwe North,P3,-17.26466,28.91368
-15517.2847222556,8026241.94962792,8539,16849,VUMBA,Midlands,Primary,Gokwe North,P3,-17.79104,28.14079
35618.8180166889,8000664.95584169,8540,16850,CHAMATENDERA,Midlands,Primary,Gokwe South,P3,-18.03292,28.61603
,,8541,16851,EBENEZER CHRISTIAN COLLEGE,Midlands,Secondary,Zvishavane,S2,,0
159218.700692644,7846816.53259801,8542,16852,TAKWIRIRA,Midlands,Primary,Gweru,P2,-19.44411,29.75482
137374.748604901,7880446.21946239,8543,16853,BELLEVIEW,Midlands,Primary,Gweru,P3,-19.1369,29.55344
204424.557936929,7710663.41403294,8544,16854,RUURAUGWI,Midlands,Primary,Mberengwa,P3,-20.68016,30.16286
149819.142735408,7717141.17460118,8545,16855,ZVIKOMBE,Midlands,Primary,Mberengwa,P3,-20.61231,29.64063
169450.843640203,7905964.99192948,8546,16856,CHANA,Midlands,Primary,Kwekwe,P2,-18.91208,29.86228
167790.233502261,7841221.22753313,8547,16857,MATONGO,Midlands,Primary,Gweru,P2,-19.49604,29.83537
207880.489016673,7695997.83565971,8548,16858,SIHANDE,Midlands,Primary,Mberengwa,P3,-20.81306,30.19356
227853.505808415,7719782.52262615,8549,16859,MARIAN  EVORA,Midlands,Primary,Mberengwa,P3,-20.6014,30.38897
160527.719799245,7906684.23807248,8550,16860,KUSHINGA,Midlands,Primary,Kwekwe,P2,-18.90414,29.7778
44911.6984398378,8074409.93538595,8551,16861,SAWIRANGWANDA,Midlands,Primary,Gokwe North,P3,-17.37019,28.71939
121820.481062331,7866750.55910078,8552,16862,SOMPHAKATHI ,Midlands,Primary,Gweru,P3,-19.2576,29.40313
31703.0491021887,8016289.0518791,8553,16863,DOPOTA,Midlands,Primary,Gokwe South,P3,-17.89128,28.58265
92070.1733355062,7963927.50000506,8554,16864,MASAWI,Midlands,Primary,Gokwe South,P3,-18.37556,29.14071
70597.306426501,7981528.68219518,8555,16865,CHITA CHEZVIPO ZVEMOTO,Midlands,Primary,Gokwe South,P3,-18.21265,28.94163
106408.1249829,7899606.17471276,8556,16866,ZVIBOMVU,Midlands,Primary,Kwekwe,P3,-18.95836,29.26344
207278.589354188,7844247.43708094,8557,16867,MWIRE,Midlands,Primary,Chirumanzu,P3,-19.47491,30.21165
168489.676942882,7906282.54965904,8558,16868,DAMBUDZO,Midlands,Primary,Kwekwe,P2,-18.90906,29.85322
,,8559,16869,ERRYMAPPLE COLLEGE,Midlands,Secondary,Zvishavane,S2,,0
18237.5841312458,7952663.892248,8560,16870,LUTOTSHWANA,Midlands,Primary,Gokwe South,P3,-18.46161,28.44103
158242.198612134,7845749.59531771,8561,16871,MPUMELELO,Midlands,Primary,Gweru,P2,-19.45357,29.74534
161871.186600367,7896050.93457607,8562,16872,MAFIDHI MUNANGAGWA,Midlands,Primary,Kwekwe,P2,-19.00031,29.7887
161256.967240707,7843362.63877859,8563,16873,BUDIRIRO,Midlands,Primary,Gweru,P3,-19.47562,29.77359
-7727.43409688806,8039105.94973933,8564,16874,SIMCHEMBU,Midlands,Secondary,Gokwe North,S3,-17.67698,28.21711
178266.293776899,7837890.94689628,8565,16875,GUINEA FOWL,Midlands,Secondary,Gweru,S1,-19.52781,29.93449
199243.585858306,7839328.9136734,8566,16876,ZVIWUMWA,Midlands,Secondary,Shurugwi,S3,-19.51811,30.1344
170110.520976809,7901776.87478426,8567,16877,CAMELOT,Midlands,Secondary,Kwekwe,S3,-18.94998,29.86783
167871.687870015,7905807.2126779,8568,16879,MARY WARD,Midlands,Primary,Kwekwe,P2,-18.91325,29.84728
226759.193275417,7734870.21304279,8569,16880,BARADZAMWA,Midlands,Primary,Zvishavane,P3,-20.46505,30.3808
197095.884016008,7776886.27112961,8570,16881,BERA,Midlands,Secondary,Zvishavane,S3,-20.08135,30.10377
183212.94071541,7761141.72610567,8571,16882,BILASHABA,Midlands,Primary,Zvishavane,P3,-20.2212,29.96842
198313.835224231,7761735.11237626,8572,16883,CHENHUNGURU,Midlands,Secondary,Zvishavane,S3,-20.21828,30.11289
230838.168233053,7725222.93915668,8573,16884,CHINEMBEURE,Midlands,Secondary,Zvishavane,S3,-20.55272,30.41841
219878.534904341,7727194.12664081,8574,16885,CHIVIZINA,Midlands,Secondary,Zvishavane,S3,-20.53333,30.31369
174816.045324258,7749977.45050316,8575,16886,DADAYA,Midlands,Primary,Zvishavane,P3,-20.32053,29.88614
184105.890795559,7782430.36601024,8576,16887,DAMBUDZO,Midlands,Secondary,Zvishavane,S3,-20.02924,29.98065
194493.874606195,7777394.90543946,8577,16888,DANGA,Midlands,Primary,Zvishavane,P3,-20.07635,30.079
164664.755623517,7754936.66924201,8578,16889,DOHWA (MHONDONGORI),Midlands,Primary,Zvishavane,P3,-20.27403,29.78997
183929.060230405,7772021.56076748,8579,16890,FISHU,Midlands,Primary,Zvishavane,P3,-20.12314,29.97716
181734.248186774,7773330.20914254,8580,16891,GOVARIZADZE,Midlands,Secondary,Zvishavane,S3,-20.11097,29.95642
200460.172656629,7761125.30410881,8581,16892,GUDO,Midlands,Primary,Zvishavane,P3,-20.22412,30.13331
231925.853591234,7725657.75839394,8582,16893,GUNDEKUNDE,Midlands,Primary,Zvishavane,P3,-20.54895,30.4289
197113.428002583,7756284.67379889,8583,16894,GWAMADUBE,Midlands,Primary,Zvishavane,P3,-20.26728,30.1005
216115.520896448,7745785.69815362,8584,16895,GWAVACHEMAI,Midlands,Secondary,Zvishavane,S3,-20.36496,30.28059
185293.002983887,7783682.91293748,8585,16896,GWENGOMBE,Midlands,Primary,Zvishavane,P3,-20.01813,29.9922
215052.947598258,7737805.51891671,8586,16897,GWENOMBE,Midlands,Primary,Zvishavane,P3,-20.43683,30.26915
195130.05306292,7787865.97259946,8587,16898,HANAWA,Midlands,Primary,Zvishavane,P3,-19.98195,30.08682
182492.256581912,7757152.30939428,8588,16899,INGOME,Midlands,Primary,Zvishavane,P3,-20.25708,29.96083
107327.134705557,8051039.82575727,8589,16900,NYAURUNGWE,Midlands,Secondary,Gokwe North,S3,-17.59271,29.30125
,,8590,16902,INTERNATIONAL CHRISTIAN COLLEGE,Midlands,Secondary,Kwekwe,S2,,0
,,8591,16903,DULI - TRUST COLLEGE,Midlands,Secondary,Gokwe South,S3,,0
,,8592,16904,W. BOOMS COLLEGE,Midlands,Secondary,Gokwe South,S2,,0
,,8593,16905,DIVINE OASIS CHRISTIAN COLLEGE,Midlands,Secondary,Zvishavane,S2,,0
,,8594,16906,PROGRESS CENTRE COLLEGE ,Midlands,Secondary,Gweru,S2,,
,,8595,16909,AMBASSADOR COLLEGE,Midlands,Secondary,Gweru,S1,,
,,8596,16910,TINY TOTS PRE SCHOOL (ECD),Midlands,Primary,Gweru,P3,,
,,8597,16911,WENDY'S LEARNING CENTRE,Midlands,Primary,Gweru,P2,,
,,8598,16913,LITTLE HARVARD NURSERY ,Midlands,Primary,Kwekwe,P1,,
,,8599,16914,REHOBOTH CHRISTIAN COLLEGE,Midlands,Secondary,Kwekwe,S2,,
,,8600,16915,PARADISE PRIMARY SCHOOL,Midlands,Primary,Kwekwe,P2,,
,,8601,16916,SHIRLEY HORNNBY,Midlands,Primary,Kwekwe,P2,,
,,8602,16918,ROCKFORD INTERNATIONAL,Midlands,Primary,Kwekwe,P3,,
,,8603,16919,BOOMS CHRISTIAN COLLEGE,Midlands,Secondary,Gweru,S2,,
,,8604,16920,HERENTALS COLLEGE MKOBA,Midlands,Secondary,Gweru,S3,,
,,8605,16921,BUDIRIRO A COLLEGE,Midlands,Secondary,Gweru,S3,,
65034.4252974985,8066818.37963102,8606,16923,ST KIZITO GUMUNYU,Midlands,Primary,Gokwe North,P3,-17.4426,28.90678
181892.952900125,7803270.16537584,8607,16924,RUCHANYU,Midlands,Primary,Shurugwi,P3,-19.84082,29.96312
173865.289858479,7795303.00754653,8608,16925,ZHAUGWE,Midlands,Primary,Shurugwi,P3,-19.91139,29.88516
110499.174816528,7936166.61511649,8609,16926,FAFI,Midlands,Secondary,Kwekwe,S3,-18.6294,29.30942
173857.256211041,7795284.01860315,8610,16927,ZHAUGWE,Midlands,Secondary,Shurugwi,S3,-19.91156,29.88508
,,8611,16928,NYAMHONDO,Midlands,Secondary,Mberengwa,S3,,0
,,8612,16929,CONNEMARA,Midlands,Secondary,Gweru,S3,,0
,,8613,16930,MAPFUNGAUTSI PRIMARY,Midlands,Primary,Gokwe South,P2,,0
,,8614,16931,SIDINGULWAZI,Midlands,Primary,Kwekwe,P3,,0
,,8615,16932,MUTIMURI,Midlands,Primary,Gokwe North,P3,,0
,,8616,16933,SIBUJULU,Midlands,Primary,Gokwe North,P3,,0
,,8617,16934,GURA PRIMARY,Midlands,Primary,Gokwe North,P3,,0
,,8618,16935,HUCHU PRIMARY,Midlands,Primary,Chirumanzu,P3,,0
,,8619,16936,TOP CLASS COLLEGE,Midlands,Secondary,Gweru,S2,,
,,8620,16937,BEST COLLEGE,Midlands,Secondary,Gweru,S1,,
,,8621,16938,SIMON MUZENDA,Midlands,Primary,Chirumanzu,P3,,0
,,8622,16942,ZHAMBA SECONDARY,Midlands,Secondary,Gokwe South,S3,,0
,,8623,16943,TWO DAY CARE ECD CENTRE,Midlands,Primary,Kwekwe,P3,,0
,,8624,16944,TAFARA ECD CENTRE,Midlands,Primary,Kwekwe,P3,,0
,,8625,16945,SHINGIRIRAI ECD CENTRE,Midlands,Primary,Kwekwe,P2,,0
,,8626,16946,DAIZY AND DONALD ECD,Midlands,Primary,Kwekwe,P1,,0
,,8627,16947,BEACON KOP PRIMARY,Midlands,Primary,Shurugwi,P3,,0
,,8628,16949,HAPPY HAVEN NURSERY SCHOOL,Midlands,Primary,Shurugwi,P1,,0
,,8629,16950,EASTVILLE ECD CENTRE,Midlands,Primary,Zvishavane,P2,,0
,,8630,16951,KWAYEDZA CENTRE ECD,Midlands,Primary,Zvishavane,P3,,0
,,8631,16952,HOPE FOUNTAIN CENTRE ECD,Midlands,Primary,Zvishavane,P3,,0
,,8632,16954,ERRYMAPLE JUNIOR ECD,Midlands,Primary,Zvishavane,P1,,0
,,8633,16955,BRIGHT BEGINNINGS ECD,Midlands,Primary,Zvishavane,P2,,0
,,8634,16956,FUTURE GENERATION ECD CENTRE,Midlands,Primary,Zvishavane,P2,,0
,,8635,16957,BOLD BEGINNINGS MONT-ESSORI ECD CENTRE,Midlands,Primary,Zvishavane,P2,,0
,,8636,16959,SHABANIE MINE WOMEN'S CLUB ECD CENTRE,Midlands,Primary,Zvishavane,P2,,0
,,8637,16961,SUNSHINE ECD CENTRE,Midlands,Primary,Zvishavane,P1,,0
,,8638,16963,TWINKLE STAR ECD CENTRE,Midlands,Primary,Zvishavane,P3,,0
,,8639,16964,BUDDING KIDS KINDERGARTEN ECD,Midlands,Primary,Zvishavane,P1,,0
,,8640,16965,NOKUTENDA PRE SCHOOL,Midlands,Primary,Zvishavane,P1,,0
,,8641,16966,RUZVIDZO ECD CENTRE,Midlands,Primary,Zvishavane,P2,,0
,,8642,16967,MIDLANDS UNIVERSAL COLLEGE,Midlands,Secondary,Zvishavane,S3,,0
,,8643,16968,MANDAVA SDA ECD CENTRE,Midlands,Primary,Zvishavane,P2,,0
,,8644,16969,RAINBOW ECD CENTRE,Midlands,Primary,Zvishavane,P1,,0
,,8645,16970,W BOOMS COLLEGE,Midlands,Secondary,Kwekwe,S2,,0
,,8646,16972,KENVILLE HIGH SCHOOL,Midlands,Secondary,Kwekwe,S2,,0
,,8647,16973,SHINGIRIRAI ECD,Midlands,Primary,Kwekwe,P2,,0
,,8648,16974,TINKERBELL EARLY LEARNING CENTRE,Midlands,Primary,Kwekwe,P2,,0
,,8649,16975,MERRY MELODIES ECD,Midlands,Primary,Kwekwe,P2,,0
,,8650,16976,RUJEKO KIDS UNIVESITY ECD CENTRE,Midlands,Primary,Kwekwe,P2,,0
,,8651,16977,REDCLIFF CHRISTIAN ECD CENTRE,Midlands,Primary,Kwekwe,P1,,0
,,8652,16978,CHISADZA SECONDARY,Midlands,Secondary,Gweru,S3,,0
,,8653,16979,CHIKUTUBWE SECONDARY,Midlands,Secondary,Gweru,S3,,0
,,8654,16980,MACHINGWE SECONDARY ,Midlands,Secondary,Mberengwa,S3,,0
,,8655,16981,AIRFORCE THORNHILL SECONDARY,Midlands,Secondary,Gweru,S1,,0
,,8656,16983,DOMINICAN NURSERY SCHOOL,Midlands,Primary,Gweru,P3,,
192627.728855756,7749536.80368755,8657,17000,KANDODO,Midlands,Primary,Zvishavane,P2,-20.32746,30.05645
191619.231797671,7785631.63805638,8658,17001,KOROGWE,Midlands,Secondary,Zvishavane,S3,-20.00156,30.05293
183559.307598351,7783407.84887759,8659,17002,LUNDI,Midlands,Primary,Zvishavane,P3,-20.02033,29.9756
196036.272865618,7760276.94426698,8660,17003,MAKOVERE,Midlands,Primary,Zvishavane,P3,-20.23108,30.09087
193381.575444866,7752988.69147716,8661,17004,MANDAVA,Midlands,Secondary,Zvishavane,S1,-20.29643,30.06425
213710.351892073,7736220.91966907,8662,17005,MANYARIRA,Midlands,Primary,Zvishavane,P3,-20.45093,30.25604
179115.333827648,7773148.03835999,8663,17006,MAPAZULI,Midlands,Primary,Zvishavane,P3,-20.11218,29.93137
217899.904817257,7727942.52382702,8664,17007,MAPEDZA,Midlands,Primary,Zvishavane,P3,-20.52628,30.29485
197787.952268091,7765079.987568,8665,17008,MAROVANIDZE,Midlands,Primary,Zvishavane,P3,-20.18801,30.10842
214082.725354366,7738620.27795096,8666,17009,MASEHUNI,Midlands,Secondary,Zvishavane,S3,-20.42933,30.25999
189727.759325506,7786211.00276967,8667,17010,MATENDA,Midlands,Primary,Zvishavane,P3,-19.99603,30.03497
216456.400355267,7744567.10222938,8668,17011,MOTOTI,Midlands,Primary,Zvishavane,P3,-20.37601,30.28366
177975.971566521,7763744.73100424,8669,17012,MSIPANI,Midlands,Primary,Zvishavane,P3,-20.19684,29.91882
229535.549224769,7723151.7094843,8670,17013,MUKWAKWE,Midlands,Primary,Zvishavane,P3,-20.57123,30.40561
230699.553948258,7724224.83068005,8671,17014,MUROWA,Midlands,Primary,Zvishavane,P3,-20.56171,30.41693
186985.859856235,7789412.32494036,8672,17015,MWEZHE,Midlands,Primary,Zvishavane,P3,-19.9667,30.00934
178302.884511873,7752146.42667224,8673,17016,NDINANENI,Midlands,Primary,Zvishavane,P3,-20.30155,29.91988
185464.251140515,7758311.53205086,8674,17017,NGOMEYEBANI,Midlands,Secondary,Zvishavane,S3,-20.24711,29.98945
188852.963520116,7772177.91635227,8675,17018,RAMOFU,Midlands,Primary,Zvishavane,P3,-20.12253,30.02423
174013.464715019,7763033.37809161,8676,17019,RUSVINGE,Midlands,Primary,Zvishavane,P3,-20.20259,29.88082
191203.98295661,7765218.83153199,8677,17020,SASULA,Midlands,Primary,Zvishavane,P3,-20.18571,30.04551
194892.069064403,7749930.58226556,8678,17021,SHABANIE MINE,Midlands,Primary,Zvishavane,P2,-20.32427,30.07818
193049.413290354,7780772.422526,8679,17022,SHIKU,Midlands,Primary,Zvishavane,P3,-20.04564,30.06577
187447.355139832,7756857.05055415,8680,17023,SIBOZA,Midlands,Primary,Zvishavane,P3,-20.26056,30.00816
178936.282956155,7777127.64577071,8681,17024,SINAMI,Midlands,Primary,Zvishavane,P3,-20.07624,29.93036
176199.449389897,7768058.18128833,8682,17025,SIVANGA,Midlands,Primary,Zvishavane,P3,-20.15762,29.90261
197923.149454676,7786930.40759092,8683,17026,TOM CHIBI,Midlands,Primary,Zvishavane,P3,-19.99083,30.11333
195295.225135457,7776050.453862,8684,17027,VENGE,Midlands,Primary,Zvishavane,P3,-20.08861,30.08643
204614.937321394,7729685.09274001,8685,17028,VUKWE,Midlands,Primary,Zvishavane,P3,-20.50852,30.16786
200361.585424722,7771984.36869651,8686,17029,WASIMA,Midlands,Secondary,Zvishavane,S3,-20.1261,30.13416
172870.286342959,7757535.75993449,8687,17030,WEDZA,Midlands,Primary,Zvishavane,P3,-20.252,29.8689
196890.29091662,7762572.30814439,8688,17031,WELEZA,Midlands,Primary,Zvishavane,P3,-20.2105,30.09942
213618.778342239,7729730.18837227,8689,17032,ZERUVI,Midlands,Primary,Zvishavane,P3,-20.5095,30.25412
183366.880479522,7752633.6377176,8690,17033,ZVEGONA,Midlands,Primary,Zvishavane,P3,-20.298,29.9684
198498.698401969,7758990.39120185,8691,17034,ZVOI,Midlands,Primary,Zvishavane,P3,-20.24308,30.1142
23060.9839476473,8044958.19502893,8692,17035,MADZIVAZVIDO,Midlands,Secondary,Gokwe North,S3,-17.63108,28.50778
28092.3596592867,8038261.63867675,8693,17036,MAMHANGWA,Midlands,Primary,Gokwe South,P3,-17.6925,28.55358
166911.047179319,7907743.72682629,8694,17037,TASUNGANA,Midlands,Primary,Kwekwe,P2,-18.89562,29.8385
96211.7253327155,8081561.91259508,8695,17038,ZVANAKA,Midlands,Primary,Gokwe North,P3,-17.31544,29.20243
-17533.3981106532,8068886.93782622,8696,17039,BURURE,Midlands,Primary,Gokwe North,P3,-17.4065,28.13216
119695.233472855,7859761.26360019,8697,17040,MZILA ,Midlands,Primary,Gweru,P3,-19.32024,29.38156
142560.217221326,7855023.14408732,8698,17041,INSUKAMINI,Midlands,Primary,Gweru,P3,-19.36717,29.59793
226044.491131026,7862562.10466071,8699,17043,SAVANNAH,Midlands,Primary,Chirumanzu,P3,-19.31223,30.3929
166570.87534287,7847544.49830822,8700,17044,RAMBAKOMBWA,Midlands,Secondary,Chirumanzu,S3,-19.43878,29.82488
7876.1446497076,8048850.01394727,8701,17046,KABUYUNI ,Midlands,Primary,Gokwe North,P3,-17.59271,28.36599
194172.797852744,7751938.97999706,8702,17047,JEFFREY HOOPER,Midlands,Primary,Zvishavane,P1,-20.30603,30.07164
191789.286177915,7752932.58932566,8703,17048,MAKWASHA,Midlands,Primary,Zvishavane,P2,-20.29668,30.04901
192096.489362872,7874598.9982904,8704,17049,HILLVIEW,Midlands,Secondary,Chirumanzu,S3,-19.19869,30.07206
257361.37830282,7872235.91756606,8705,17050,NEW ENGLAND,Midlands,Secondary,Chirumanzu,S3,-19.22889,30.69196
253213.960573583,7881429.68411109,8706,17051,ORTON'S DRIFT,Midlands,Secondary,Chirumanzu,S3,-19.14537,30.65371
-12694.4556000426,7968844.59640936,8707,17052,MAZINYO,Midlands,Secondary,Gokwe South,S3,-18.30863,28.15315
168079.383306639,7737787.66389534,8708,17053,NETA,Midlands,Secondary,Mberengwa,S3,-20.42935,29.81945
177099.07441875,7731801.5092701,8709,17054,DOVE,Midlands,Secondary,Mberengwa,S3,-20.48492,29.9047
171277.086790643,7715588.13272423,8710,17055,ZVAVASHE,Midlands,Secondary,Mberengwa,S3,-20.6302,29.84595
164256.786259659,7697309.43740803,8711,17056,CHEBVUTE,Midlands,Secondary,Mberengwa,S3,-20.79386,29.77518
165702.271970701,7754828.23003023,8712,17057,MUKWIDZI,Midlands,Secondary,Zvishavane,S3,-20.27519,29.79987
178922.115070412,7751122.87892772,8713,17058,MPUMELELO,Midlands,Secondary,Zvishavane,S3,-20.31089,29.92562
151485.370287345,7924540.47250879,8714,17059,BONSTEAD,Midlands,Secondary,Kwekwe,S3,-18.74152,29.69523
79118.1210356322,7927724.38353309,8715,17060,KADANYA,Midlands,Secondary,Kwekwe,S3,-18.69945,29.01081
131549.948902747,7959918.973973,8716,17061,KASAWE,Midlands,Secondary,Kwekwe,S3,-18.41893,29.51295
,,8717,17062,MGANDANI RIO,Midlands,Secondary,Kwekwe,S3,,0
94486.4983139319,7874735.01426074,8718,17063,MSILAHOBE,Midlands,Secondary,Kwekwe,S3,-19.18031,29.14526
187077.175810854,7903610.69583128,8719,17064,MUPAMOMBE,Midlands,Secondary,Kwekwe,S3,-18.93608,30.02905
173304.289236695,7924324.26118646,8720,17065,NHAKAYEDU,Midlands,Secondary,Kwekwe,S3,-18.74701,29.90186
141510.897074645,7922278.92868645,8721,17066,NJEREMOTO,Midlands,Secondary,Kwekwe,S3,-18.76023,29.60036
120073.429218668,7944263.770514,8722,17067,SENGEZI,Midlands,Secondary,Kwekwe,S3,-18.55812,29.40154
91657.4080201039,7904179.21179232,8723,17068,SIMANA,Midlands,Secondary,Kwekwe,S3,-18.91425,29.12459
183217.546733557,7921054.91670085,8724,17069,TAVANEVHU,Midlands,Secondary,Kwekwe,S3,-18.77805,29.99525
153426.48441527,7909133.48048413,8725,17070,TIGER REEF,Midlands,Secondary,Kwekwe,S3,-18.88086,29.71091
115003.859862837,7885940.49806421,8726,17071,WOZOLI,Midlands,Secondary,Kwekwe,S3,-19.08324,29.34222
105108.067225343,7897290.96652386,8727,17072,ZVIBOMVU,Midlands,Secondary,Kwekwe,S3,-18.97899,29.25065
137321.633747343,7828362.40739614,8728,17073,BUNINA,Midlands,Secondary,Gweru,S3,-19.60673,29.54303
190422.731087139,7872861.1676844,8729,17074,CHISHAYA,Midlands,Secondary,Gweru,S3,-19.21412,30.05588
160383.565815065,7825151.98146484,8730,17075,FAIRVIEW,Midlands,Secondary,Gweru,S3,-19.63978,29.762
182650.013472029,7847466.29786301,8731,17077,KUSHINGA,Midlands,Secondary,Gweru,S3,-19.4421,29.97782
145842.495605771,7804626.0639735,8732,17078,LUKULUBA,Midlands,Secondary,Gweru,S3,-19.8224,29.61964
127033.551098973,7827782.80456024,8733,17079,NTIYABEZI,Midlands,Secondary,Gweru,S3,-19.61005,29.44499
126249.24029283,7857569.01181862,8734,17080,SIKOMBINGO,Midlands,Secondary,Gweru,S3,-19.34124,29.4434
189375.519511379,7856385.2673741,8735,17081,TANGWENA,Midlands,Secondary,Gweru,S3,-19.36266,30.04326
71182.8609360294,8078770.76547658,8736,17082,SASIKARITANDA ,Midlands,Secondary,Gokwe North,S3,-17.33601,28.9669
38261.1957908235,8079422.69050948,8737,17083,SAWIRANGWANDA,Midlands,Secondary,Gokwe North,S3,-17.32366,28.65803
-13669.5402698053,8070497.18774468,8738,17084,SIMCHEMBU 2,Midlands,Secondary,Gokwe North,S3,-17.39288,28.16879
,,8739,17085,TAFARA (MATUMBE),Midlands,Secondary,Gokwe North,S3,,0
,,8740,17086,VUMBA,Midlands,Secondary,Gokwe North,S3,,0
46275.5943021075,8071004.59953863,8741,17087,ZUMBA,Midlands,Secondary,Gokwe North,S3,-17.40116,28.73148
42295.3450811994,8088018.36203001,8742,17088,DEKETE,Midlands,Secondary,Gokwe North,S3,-17.247,28.69769
,,8743,17089,GANDAVAHECHE,Midlands,Secondary,Gokwe North,S3,,0
,,8744,17090,HONGORO,Midlands,Secondary,Gokwe North,S3,,0
,,8745,17091,KAHOBO,Midlands,Secondary,Gokwe North,S3,,0
,,8746,17092,KAMWA,Midlands,Secondary,Gokwe North,S3,,0
36142.0976813367,8061942.8685312,8747,17093,KATAMBA,Midlands,Secondary,Gokwe North,S3,-17.48077,28.6344
48420.0764883823,8042418.20467989,8748,17094,MASEMO,Midlands,Secondary,Gokwe North,S3,-17.65927,28.7456
52932.1837807624,8085109.17058254,8749,17095,MASHAME,Midlands,Secondary,Gokwe North,S3,-17.27534,28.79688
,,8750,17096,MASHUMA,Midlands,Secondary,Gokwe North,S3,,0
67841.7575614236,8036527.16551006,8751,17097,MHUMHA,Midlands,Secondary,Gokwe North,S3,-17.71625,28.92703
29627.3612450276,8056048.94363522,8752,17098,MUDONDO,Midlands,Secondary,Gokwe North,S3,-17.53253,28.57193
